AuthorID (authorpublication),AuthorID (authorrgroup),Author ID,Pub per author,Marketshare2021,Marketshare2020,Marketshare2019,Marketshare2018,Marketshare2017,Con Acronym,ConID (conference),ConID (conferencesubject),Con ID,Con Name,Con Rank,First Name,Job Type,Number of Records,Org ID,PubID (publication),Pub ID,Pub Name,Pub Type,Pub Year,R Group Country,R Group Full Name,RGroupID (researchgroup),R Group ID,R Group Name,SubID (subjectarea),Sub ID,Sub Name,Surname,University
2000233,2000233,2000233,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,EC,3000328,3000328,3000328,ACM Conference on Economics and Computation,A*,Jérôme,,1,,5006754,5006754,Strategic sequential voting in multi-issue domains and multiple-election paradoxes.,Conference and Workshop Papers,2011,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,LANG,
2000238,2000238,2000238,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,CADE,3000332,3000332,3000332,International Conference on Automated Deduction,A,Philippe,Permanent,1,,5006932,5006932,Tableaux Methods for Propositional Dynamic Logics with Separating Parallel Composition.,Conference and Workshop Papers,2015,France,IA,1000006,1000006,LILaC,4000002,4000002,Artificial intelligence,BALBIANI,CNRS
2000251,2000251,2000251,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,CADE,3000332,3000332,3000332,International Conference on Automated Deduction,A,Joseph,,1,,5006932,5006932,Tableaux Methods for Propositional Dynamic Logics with Separating Parallel Composition.,Conference and Workshop Papers,2015,France,IA,1000006,1000006,LILaC,4000002,4000002,Artificial intelligence,BOUDOU,
2000246,2000246,2000246,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,CADE,3000332,3000332,3000332,International Conference on Automated Deduction,A,Andreas,Permanent,1,,5007394,5007394,Tutorial on Compilation techniques for Logics.,Conference and Workshop Papers,1990,France,IA,1000006,1000006,LILaC,4000002,4000002,Artificial intelligence,HERZIG,CNRS
2000246,2000246,2000246,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,CADE,3000332,3000332,3000332,International Conference on Automated Deduction,A,Andreas,Permanent,1,,5007397,5007397,MOLOG - a Modal PROLOG.,Conference and Workshop Papers,1988,France,IA,1000006,1000006,LILaC,4000002,4000002,Artificial intelligence,HERZIG,CNRS
2000246,2000246,2000246,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,CADE,3000332,3000332,3000332,International Conference on Automated Deduction,A,Andreas,Permanent,1,,5007398,5007398,Linear Modal Deductions.,Conference and Workshop Papers,1988,France,IA,1000006,1000006,LILaC,4000002,4000002,Artificial intelligence,HERZIG,CNRS
2000434,2000434,2000434,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,CADE,3000332,3000332,3000332,International Conference on Automated Deduction,A,Martin,Permanent,1,,5010536,5010536,Formal Verification of a Java Compiler in Isabelle.,Conference and Workshop Papers,2002,France,FSL,1000011,1000011,ACADIE,4000002,4000002,Artificial intelligence,STRECKER,ut3
2000245,2000245,2000245,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ISAIM,3000340,3000340,3000340,International Symposium on Artificial Intelligence and Mathematics,National: USA,Umberto,Permanent,1,,5007231,5007231,From Sentiment Analysis to Preference Aggregation.,Conference and Workshop Papers,2014,France,IA,1000006,1000006,LILaC,4000002,4000002,Artificial intelligence,GRANDI,ut1
2000432,2000432,2000432,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ISAIM,3000340,3000340,3000340,International Symposium on Artificial Intelligence and Mathematics,National: USA,Jan-Georg,Permanent,1,,5010420,5010420,Implementations of two algorithms for the threshold synthesis problem.,Conference and Workshop Papers,2012,France,FSL,1000011,1000011,ACADIE,4000002,4000002,Artificial intelligence,SMAUS,ut3
2000259,2000259,2000259,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICAISC,3000345,3000345,3000345,International Conference on Artificial Intelligence and Soft Computing,National: Poland,Munyque,,1,,5007605,5007605,A Fuzzy-Dynamic Bayesian Network Approach for Inference Filtering.,Conference and Workshop Papers,2019,France,IA,1000006,1000006,LILaC,4000002,4000002,Artificial intelligence,MITTELMANN,
2000267,2000267,2000267,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,CD-MAKE,3000353,3000353,3000353,International Cross-Domain Conference for Machine Learning and Knowledge Extraction,C,Nicholas,Permanent,1,,5007805,5007805,Fair and Adequate Explanations.,Conference and Workshop Papers,2021,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,ASHER,CNRS
2000267,2000267,2000267,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FOIS,3000354,3000354,3000354,International Conference on Formal Ontology in Information Systems,B,Nicholas,Permanent,1,,5007848,5007848,What have we learned in formal semantics about ontology?,Conference and Workshop Papers,2014,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,ASHER,CNRS
2000269,2000269,2000269,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FOIS,3000354,3000354,3000354,International Conference on Formal Ontology in Information Systems,B,Adrien,Permanent,1,,5008007,5008007,Towards a Unified Dispositional Framework for Realizable Entities.,Conference and Workshop Papers,2021,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,BARTON,CNRS
2000269,2000269,2000269,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FOIS,3000354,3000354,3000354,International Conference on Formal Ontology in Information Systems,B,Adrien,Permanent,1,,5008015,5008015,The Mereological Structure of Informational Entities.,Conference and Workshop Papers,2020,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,BARTON,CNRS
2000279,2000279,2000279,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FOIS,3000354,3000354,3000354,International Conference on Formal Ontology in Information Systems,B,Laure,Permanent,1,,5008015,5008015,The Mereological Structure of Informational Entities.,Conference and Workshop Papers,2020,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,VIEU,CNRS
2000269,2000269,2000269,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FOIS,3000354,3000354,3000354,International Conference on Formal Ontology in Information Systems,B,Adrien,Permanent,1,,5008016,5008016,"Foundations for an Ontology of Belief, Desire and Intention.",Conference and Workshop Papers,2020,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,BARTON,CNRS
2000269,2000269,2000269,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FOIS,3000354,3000354,3000354,International Conference on Formal Ontology in Information Systems,B,Adrien,Permanent,1,,5008030,5008030,The Identity of Dispositions.,Conference and Workshop Papers,2018,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,BARTON,CNRS
2000269,2000269,2000269,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FOIS,3000354,3000354,3000354,International Conference on Formal Ontology in Information Systems,B,Adrien,Permanent,1,,5008037,5008037,The Two Ontological Faces of Velocity.,Conference and Workshop Papers,2016,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,BARTON,CNRS
2000269,2000269,2000269,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FOIS,3000354,3000354,3000354,International Conference on Formal Ontology in Information Systems,B,Adrien,Permanent,1,,5008042,5008042,The Cardiovascular Disease Ontology.,Conference and Workshop Papers,2014,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,BARTON,CNRS
2000269,2000269,2000269,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FOIS,3000354,3000354,3000354,International Conference on Formal Ontology in Information Systems,B,Adrien,Permanent,1,,5008043,5008043,Newtonian Forces and Causation - A Dispositional Account.,Conference and Workshop Papers,2014,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,BARTON,CNRS
2000269,2000269,2000269,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FOIS,3000354,3000354,3000354,International Conference on Formal Ontology in Information Systems,B,Adrien,Permanent,1,,5008044,5008044,Probability assignments to dispositions in ontologies.,Conference and Workshop Papers,2012,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,BARTON,CNRS
2000279,2000279,2000279,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FOIS,3000354,3000354,3000354,International Conference on Formal Ontology in Information Systems,B,Laure,Permanent,1,,5008416,5008416,"Pluralities, Collectives, and Composites.",Conference and Workshop Papers,2020,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,VIEU,CNRS
2000279,2000279,2000279,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FOIS,3000354,3000354,3000354,International Conference on Formal Ontology in Information Systems,B,Laure,Permanent,1,,5008418,5008418,Graph-Based Approaches to Structural Universals and Complex States of Affairs.,Conference and Workshop Papers,2018,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,VIEU,CNRS
2000279,2000279,2000279,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FOIS,3000354,3000354,3000354,International Conference on Formal Ontology in Information Systems,B,Laure,Permanent,1,,5008430,5008430,Artefacts and Roles - Modelling Strategies in a Multiplicative Ontology.,Conference and Workshop Papers,2008,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,VIEU,CNRS
2000279,2000279,2000279,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FOIS,3000354,3000354,3000354,International Conference on Formal Ontology in Information Systems,B,Laure,Permanent,1,,5008434,5008434,Towards an ontology of agency and action From STIT to OntoSTIT+.,Conference and Workshop Papers,2006,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,VIEU,CNRS
2000267,2000267,2000267,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,EACL,3000355,3000355,3000355,European Association of Computational Linguistics,A,Nicholas,Permanent,1,,5007908,5007908,A Semantics and Pragmatics for the Pluperfect.,Conference and Workshop Papers,1993,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,ASHER,CNRS
2000268,2000268,2000268,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,EACL,3000355,3000355,3000355,European Association of Computational Linguistics,A,Nathalie,Permanent,1,,5007947,5007947,Exploring the Impact of Pragmatic Phenomena on Irony Detection in Tweets - A Multilingual Corpus Study.,Conference and Workshop Papers,2017,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,AUSSENAC-GILLES,CNRS
2000270,2000270,2000270,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,EACL,3000355,3000355,3000355,European Association of Computational Linguistics,A,Farah,Permanent,1,,5007947,5007947,Exploring the Impact of Pragmatic Phenomena on Irony Detection in Tweets - A Multilingual Corpus Study.,Conference and Workshop Papers,2017,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,BENAMARA,ut3
2000276,2000276,2000276,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,EACL,3000355,3000355,3000355,European Association of Computational Linguistics,A,Véronique,Permanent,1,,5007947,5007947,Exploring the Impact of Pragmatic Phenomena on Irony Detection in Tweets - A Multilingual Corpus Study.,Conference and Workshop Papers,2017,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,MORICEAU,ut3
2000270,2000270,2000270,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,EACL,3000355,3000355,3000355,European Association of Computational Linguistics,A,Farah,Permanent,1,,5008081,5008081,WEBCOOP - A Cooperative Question Answering System on the Web.,Conference and Workshop Papers,2003,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,BENAMARA,ut3
2000271,2000271,2000271,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,EACL,3000355,3000355,3000355,European Association of Computational Linguistics,A,Chloé,Permanent,1,,5008097,5008097,Cross-lingual RST Discourse Parsing.,Conference and Workshop Papers,2017,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,BRAUD,CNRS
2000270,2000270,2000270,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,IJCNLP,3000358,3000358,3000358,International Joint Conference on Natural Language Processing,B,Farah,Permanent,1,,5008071,5008071,Towards Context-Based Subjectivity Analysis.,Conference and Workshop Papers,2011,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,BENAMARA,ut3
2000271,2000271,2000271,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,SIGdial,3000359,3000359,3000359,Annual Meeting of the Special Interest Group on Discourse and Dialog,B,Chloé,Permanent,1,,5008093,5008093,Which aspects of discourse relations are hard to learn? Primitive decomposition for discourse relation classification.,Conference and Workshop Papers,2019,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,BRAUD,CNRS
2000277,2000277,2000277,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,SIGdial,3000359,3000359,3000359,Annual Meeting of the Special Interest Group on Discourse and Dialog,B,Philippe,Permanent,1,,5008093,5008093,Which aspects of discourse relations are hard to learn? Primitive decomposition for discourse relation classification.,Conference and Workshop Papers,2019,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,MULLER,ut3
2000277,2000277,2000277,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,SIGdial,3000359,3000359,3000359,Annual Meeting of the Special Interest Group on Discourse and Dialog,B,Philippe,Permanent,1,,5008327,5008327,Composition of Embeddings - Lessons from Statistical Relational Learning.,Conference and Workshop Papers,2019,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,MULLER,ut3
2000308,2000308,2000308,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,SIGdial,3000359,3000359,3000359,Annual Meeting of the Special Interest Group on Discourse and Dialog,B,Chuyuan,,1,,5008707,5008707,Characterizing the Response Space of Questions - a Corpus Study for English and Polish.,Conference and Workshop Papers,2019,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,LI,
2000319,2000319,2000319,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICAIL,3000380,3000380,3000380,International Conference on Artificial Intelligence and Law,C,Mohamed,,1,,5009171,5009171,A study of query reformulation for patent prior art search with partial patent applications.,Conference and Workshop Papers,2015,France,ICI,1000008,1000008,ELIPSE,4000002,4000002,Artificial intelligence,Reda,
2000345,2000345,2000345,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICCCI,3000385,3000385,3000385,International Conference on Computational Collective Intelligence,B,Jean-Pierre,Permanent,1,,5009525,5009525,Real-Time Learning of Power Consumption in Dynamic and Noisy Ambient Environments.,Conference and Workshop Papers,2019,France,ICI,1000009,1000009,SMAC,4000002,4000002,Artificial intelligence,GEORGé,ut3
2000346,2000346,2000346,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICCCI,3000385,3000385,3000385,International Conference on Computational Collective Intelligence,B,Marie-Pierre,Permanent,1,,5009525,5009525,Real-Time Learning of Power Consumption in Dynamic and Noisy Ambient Environments.,Conference and Workshop Papers,2019,France,ICI,1000009,1000009,SMAC,4000002,4000002,Artificial intelligence,GLEIZES,ut3
2000361,2000361,2000361,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICCCI,3000385,3000385,3000385,International Conference on Computational Collective Intelligence,B,Fabrice,,1,,5009525,5009525,Real-Time Learning of Power Consumption in Dynamic and Noisy Ambient Environments.,Conference and Workshop Papers,2019,France,ICI,1000009,1000009,SMAC,4000002,4000002,Artificial intelligence,CRASNIER,
2000345,2000345,2000345,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICCCI,3000385,3000385,3000385,International Conference on Computational Collective Intelligence,B,Jean-Pierre,Permanent,1,,5009532,5009532,Agent-Based Natural Domain Modeling for Cooperative Continuous Optimization.,Conference and Workshop Papers,2013,France,ICI,1000009,1000009,SMAC,4000002,4000002,Artificial intelligence,GEORGé,ut3
2000346,2000346,2000346,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICCCI,3000385,3000385,3000385,International Conference on Computational Collective Intelligence,B,Marie-Pierre,Permanent,1,,5009532,5009532,Agent-Based Natural Domain Modeling for Cooperative Continuous Optimization.,Conference and Workshop Papers,2013,France,ICI,1000009,1000009,SMAC,4000002,4000002,Artificial intelligence,GLEIZES,ut3
2000351,2000351,2000351,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICCCI,3000385,3000385,3000385,International Conference on Computational Collective Intelligence,B,Christine,Permanent,1,,5009532,5009532,Agent-Based Natural Domain Modeling for Cooperative Continuous Optimization.,Conference and Workshop Papers,2013,France,ICI,1000009,1000009,SMAC,4000002,4000002,Artificial intelligence,RéGIS,ut3
2000346,2000346,2000346,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICCCI,3000385,3000385,3000385,International Conference on Computational Collective Intelligence,B,Marie-Pierre,Permanent,1,,5009572,5009572,Modelling and Simulating Collaborative Scenarios for Designing an Assistant Ambient System that Supports Daily Activities.,Conference and Workshop Papers,2015,France,ICI,1000009,1000009,SMAC,4000002,4000002,Artificial intelligence,GLEIZES,ut3
2000347,2000347,2000347,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICCCI,3000385,3000385,3000385,International Conference on Computational Collective Intelligence,B,Chihab,Permanent,1,,5009572,5009572,Modelling and Simulating Collaborative Scenarios for Designing an Assistant Ambient System that Supports Daily Activities.,Conference and Workshop Papers,2015,France,ICI,1000009,1000009,SMAC,4000002,4000002,Artificial intelligence,HANACHI,ut1
2000346,2000346,2000346,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICCCI,3000385,3000385,3000385,International Conference on Computational Collective Intelligence,B,Marie-Pierre,Permanent,1,,5009615,5009615,"ADELFE 3.0 Design, Building Adaptive Multi Agent Systems Based on Simulation a Case Study.",Conference and Workshop Papers,2015,France,ICI,1000009,1000009,SMAC,4000002,4000002,Artificial intelligence,GLEIZES,ut3
2000349,2000349,2000349,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICCCI,3000385,3000385,3000385,International Conference on Computational Collective Intelligence,B,Frédéric,Permanent,1,,5009615,5009615,"ADELFE 3.0 Design, Building Adaptive Multi Agent Systems Based on Simulation a Case Study.",Conference and Workshop Papers,2015,France,ICI,1000009,1000009,SMAC,4000002,4000002,Artificial intelligence,MIGEON,ut3
2000346,2000346,2000346,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICCCI,3000385,3000385,3000385,International Conference on Computational Collective Intelligence,B,Marie-Pierre,Permanent,1,,5009624,5009624,Flexible and Emergent Workflows Using Adaptive Agents.,Conference and Workshop Papers,2013,France,ICI,1000009,1000009,SMAC,4000002,4000002,Artificial intelligence,GLEIZES,ut3
2000347,2000347,2000347,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICCCI,3000385,3000385,3000385,International Conference on Computational Collective Intelligence,B,Chihab,Permanent,1,,5009624,5009624,Flexible and Emergent Workflows Using Adaptive Agents.,Conference and Workshop Papers,2013,France,ICI,1000009,1000009,SMAC,4000002,4000002,Artificial intelligence,HANACHI,ut1
2000347,2000347,2000347,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICCCI,3000385,3000385,3000385,International Conference on Computational Collective Intelligence,B,Chihab,Permanent,1,,5009664,5009664,Agent-Based Modeling and Simulation of Citizens Sheltering During a Tsunami - Application to Da Nang City in Vietnam.,Conference and Workshop Papers,2021,France,ICI,1000009,1000009,SMAC,4000002,4000002,Artificial intelligence,HANACHI,ut1
2000347,2000347,2000347,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICCCI,3000385,3000385,3000385,International Conference on Computational Collective Intelligence,B,Chihab,Permanent,1,,5009675,5009675,Mapping BPMN Processes to Organization Centered Multi-Agent Systems to Help Assess Crisis Models.,Conference and Workshop Papers,2015,France,ICI,1000009,1000009,SMAC,4000002,4000002,Artificial intelligence,HANACHI,ut1
2000421,2000421,2000421,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,CPAIOR,3000404,3000404,3000404,International Conference on Integration of Artificial Intelligence and Operations Research Techniques in Constraint Programming for Combinatorial Optimization Problems,B,Guillaume,Permanent,1,,5010128,5010128,The Maximum Weighted Submatrix Coverage Problem - A CP Approach.,Conference and Workshop Papers,2019,France,FSL,1000011,1000011,ACADIE,4000002,4000002,Artificial intelligence,DUPONT,toulouse inp
2000432,2000432,2000432,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,CPAIOR,3000404,3000404,3000404,International Conference on Integration of Artificial Intelligence and Operations Research Techniques in Constraint Programming for Combinatorial Optimization Problems,B,Jan-Georg,Permanent,1,,5010428,5010428,On Boolean Functions Encodable as a Single Linear Pseudo-Boolean Constraint.,Conference and Workshop Papers,2007,France,FSL,1000011,1000011,ACADIE,4000002,4000002,Artificial intelligence,SMAUS,ut3
2000007,2000007,2000007,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICANN,3000011,3000011,3000011,International Conference on Artificial Neural Networks,C,Pierre,Permanent,1,,5000179,5000179,Impact of Frequency on the Energetic Efficiency of Action Potentials.,Conference and Workshop Papers,2012,France,CISO,1000000,1000000,APO,4000003,4000003,Machine learning,JOLIVET,CNRS
2000009,2000009,2000009,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICANN,3000011,3000011,3000011,International Conference on Artificial Neural Networks,C,Sandrine,Permanent,1,,5000207,5000207,DPWTE - A Deep Learning Approach to Survival Analysis Using a Parsimonious Mixture of Weibull Distributions.,Conference and Workshop Papers,2021,France,CISO,1000000,1000000,APO,4000003,4000003,Machine learning,MOUYSSET,ut3
2000203,2000203,2000203,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICANN,3000011,3000011,3000011,International Conference on Artificial Neural Networks,C,Mathieu,Permanent,1,,5000207,5000207,DPWTE - A Deep Learning Approach to Survival Analysis Using a Parsimonious Mixture of Weibull Distributions.,Conference and Workshop Papers,2021,France,IA,1000005,1000005,ADRIA,4000003,4000003,Machine learning,SERRURIER,ut3
2000166,2000166,2000166,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICANN,3000011,3000011,3000011,International Conference on Artificial Neural Networks,C,Tianyi,,1,,5004035,5004035,Data Diversification Revisited - Why Does It Work?,Conference and Workshop Papers,2021,France,GD,1000004,1000004,GIS,4000003,4000003,Machine learning,LI,
2000197,2000197,2000197,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICANN,3000011,3000011,3000011,International Conference on Artificial Neural Networks,C,Joao,Permanent,1,,5005630,5005630,Real-Time Hand Prosthesis Biomimetic Movement Based on Electromyography Sensory Signals Treatment and Sensors Fusion.,Conference and Workshop Papers,2018,France,IA,1000005,1000005,ADRIA,4000003,4000003,Machine learning,MARQUES,CNRS
2000200,2000200,2000200,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICANN,3000011,3000011,3000011,International Conference on Artificial Neural Networks,C,Henri,Permanent,1,,5006095,5006095,SimBa - A Fuzzy Similarity-Based Modelling Framework for Large-Scale Cerebral Networks.,Conference and Workshop Papers,2007,France,IA,1000005,1000005,ADRIA,4000003,4000003,Machine learning,PRADE,CNRS
2000277,2000277,2000277,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICANN,3000011,3000011,3000011,International Conference on Artificial Neural Networks,C,Philippe,Permanent,1,,5008307,5008307,The Use of Artificial Neural Networks in the Speech Understanding Model - SUM.,Conference and Workshop Papers,2007,France,IA,1000007,1000007,MELODI,4000003,4000003,Machine learning,MULLER,ut3
2000421,2000421,2000421,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICANN,3000011,3000011,3000011,International Conference on Artificial Neural Networks,C,Guillaume,Permanent,1,,5010121,5010121,Unsupervised Change Detection Using Joint Autoencoders for Age-Related Macular Degeneration Progression.,Conference and Workshop Papers,2020,France,FSL,1000011,1000011,ACADIE,4000003,4000003,Machine learning,DUPONT,toulouse inp
2000010,2000010,2000010,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,IWANN,3000018,3000018,3000018,International Work-Conference on Artificial and Natural Neural Networks,National: Spain,Daniel,Permanent,1,,5000252,5000252,Feature Selection and Assessment of Lung Cancer Sub-types by Applying Predictive Models.,Conference and Workshop Papers,2019,France,CISO,1000000,1000000,APO,4000003,4000003,Machine learning,RUIZ,toulouse inp
2000010,2000010,2000010,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,IWANN,3000018,3000018,3000018,International Work-Conference on Artificial and Natural Neural Networks,National: Spain,Daniel,Permanent,1,,5000298,5000298,Breast Cancer Microarray and RNASeq Data Integration Applied to Classification.,Conference and Workshop Papers,2017,France,CISO,1000000,1000000,APO,4000003,4000003,Machine learning,RUIZ,toulouse inp
2000010,2000010,2000010,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,IWANN,3000018,3000018,3000018,International Work-Conference on Artificial and Natural Neural Networks,National: Spain,Daniel,Permanent,1,,5000440,5000440,Simulation of the Neuronal Regulator of the Lower Urinary Tract Using a Multiagent System.,Conference and Workshop Papers,2003,France,CISO,1000000,1000000,APO,4000003,4000003,Machine learning,RUIZ,toulouse inp
2000010,2000010,2000010,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,IWANN,3000018,3000018,3000018,International Work-Conference on Artificial and Natural Neural Networks,National: Spain,Daniel,Permanent,1,,5000453,5000453,ASGCS - A New Self-Organizing Network for Automatic Selection of Feature Variables.,Conference and Workshop Papers,1999,France,CISO,1000000,1000000,APO,4000003,4000003,Machine learning,RUIZ,toulouse inp
2000090,2000090,2000090,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,IWANN,3000018,3000018,3000018,International Work-Conference on Artificial and Natural Neural Networks,National: Spain,Gilles,Permanent,1,,5001977,5001977,An EA Multi-model Selection for SVM Multiclass Schemes.,Conference and Workshop Papers,2007,France,GD,1000002,1000002,IRIS,4000003,4000003,Machine learning,HUBERT,ut3
2000010,2000010,2000010,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,IJCNN,3000044,3000044,3000044,IEEE International Joint Conference on Neural Networks,B,Daniel,Permanent,1,,5000452,5000452,A new neural network model for automatic generation of Gabor-like feature filters.,Conference and Workshop Papers,1999,France,CISO,1000000,1000000,APO,4000003,4000003,Machine learning,RUIZ,toulouse inp
2000041,2000041,2000041,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,IJCNN,3000044,3000044,3000044,IEEE International Joint Conference on Neural Networks,B,Sylvain,Permanent,1,,5000866,5000866,Robot coverage control by evolved neuromodulation.,Conference and Workshop Papers,2013,France,CISO,1000001,1000001,REVA,4000003,4000003,Machine learning,CUSSAT-BLANC,ut1
2000071,2000071,2000071,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,IJCNN,3000044,3000044,3000044,IEEE International Joint Conference on Neural Networks,B,Antoine,,1,,5001333,5001333,Robust Training of Vector Quantized Bottleneck Models.,Conference and Workshop Papers,2020,France,CISO,1000001,1000001,REVA,4000003,4000003,Machine learning,LAURENT,
2000109,2000109,2000109,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,IJCNN,3000044,3000044,3000044,IEEE International Joint Conference on Neural Networks,B,Nishchal,,1,,5002352,5002352,A Multimodal Classification of Noisy Hate Speech using Character Level Embedding and Attention.,Conference and Workshop Papers,2021,France,GD,1000002,1000002,IRIS,4000003,4000003,Machine learning,PRASAD,
2000113,2000113,2000113,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,IJCNN,3000044,3000044,3000044,IEEE International Joint Conference on Neural Networks,B,Alexandre,,1,,5002440,5002440,Supervised Neural Network with multilevel input layers for predicting of air traffic delays.,Conference and Workshop Papers,2018,France,GD,1000002,1000002,IRIS,4000003,4000003,Machine learning,GOMES,
